"plan_name","fy","state","fund","arr","gov_type","NetPensionLiability","consultant","mva","ava","return","NoFeeData","group_fees","group_id","feeprop","EQTotal_Fee","FITotal_Fee","RETotal_Fee","AltMiscTotal_Fee","PETotal_Fee","HFTotal_Fee","COMDTotal_Fee","expense_AdminExpenses","CashTotal_Fee","OtherTotal_Fee","total_fees"
"Connecticut Municipal",1984,"CT",0,0,0,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1985,"CT",0,0,0,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1986,"CT",0,0,0,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1987,"CT",0,0,0,0,"",0,0,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1988,"CT",0.806,0,0,0,"",0,279000,0,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1989,"CT",0.897,0.085,0,0,"",389589,348000,0.07792,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1990,"CT",0.863,0.095,0,0,"",436862,378000,0.10398,NA,NA,NA,1,0,0,0,0,0,0,0,-311,0,0,0
"Connecticut Municipal",1991,"CT",0.877,0,0,0,"",0,411900,0.0388,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1992,"CT",0.827,0,0,0,"",521372,441000,0.0807,NA,NA,NA,1,0,0,0,0,0,0,0,-28,0,0,0
"Connecticut Municipal",1993,"CT",0.903,0,0,0,"",573529,475000,0.1181,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1994,"CT",1.028,0,0,0,"",628336,653000,0.0374,NA,NA,NA,1,0,0,0,0,0,0,0,-654,0,0,0
"Connecticut Municipal",1995,"CT",1.076,0,0,0,"",652388,711000,0.1348,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1996,"CT",1.13,0.085,0,0,"",832627,782000,0.1414,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1997,"CT",1.193,0.085,0,0,"",977978,872000,0.1935,NA,NA,NA,1,0,0,0,0,0,0,0,-7,0,0,0
"Connecticut Municipal",1998,"CT",1.204,0.085,0,0,"",1126419,980400,0.1719,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",1999,"CT",1.28,0.085,0,0,"",1219658,1100700,0.1049,NA,NA,NA,1,0,0,0,0,0,0,0,-6,0,0,0
"Connecticut Municipal",2000,"CT",1.086,0.085,0,0,"",1377000,1251200,0.1313,NA,NA,NA,1,0,0,0,0,0,0,0,-6,0,0,0
"Connecticut Municipal",2001,"CT",1.09288,0,0,0,"CRA Rogers Casey",1300349,1353100,-0.0368,NA,NA,NA,1,0,0,0,0,0,0,0,-7,0,0,0
"Connecticut Municipal",2002,"CT",1.06342,0,0,0,"CRA Rogers Casey",1187322,1403400,-0.0639,NA,NA,NA,1,0,0,0,0,0,0,0,-7,0,0,0
"Connecticut Municipal",2003,"CT",1.02866,0,0,0,"CRA Rogers Casey",1177321,1417700,0.0249,NA,NA,NA,1,0,0,0,0,0,0,0,-11,0,0,0
"Connecticut Municipal",2004,"CT",1.02935,0,0,0,"CRA Rogers Casey",1306904,1434300,0.1428,NA,NA,NA,1,0,0,0,0,0,0,0,-9,0,0,0
"Connecticut Municipal",2005,"CT",1.03235,0,0,0,"CRA Rogers Casey",1400001,1512500,0.101,0,1,11,0.063611165,49796,7178,1490,0,0,0,0,-7,564,0,3754.83984762
"Connecticut Municipal",2006,"CT",1.02465,0.085,0,0,"CRA Rogers Casey",1504952,1587700,0.0987,0,1,11,0.061659411,53707,8217,1645,0,0,0,0,0,428,0,3946.017325767
"Connecticut Municipal",2007,"CT",1.03701,0.085,0,0,"Mercer",1729973,1700700,0.1696,0,1,11,0.064640991,40777,9228,1368,0,0,0,0,0,480,0,3351.829306323
"Connecticut Municipal",2008,"CT",1.033,0.0825,0,0,"Mercer",1632347,1779098,-0.0411,0,1,11,0.055271123,43979,8352,4034,0,0,0,0,0,595,0,3148.24316608
"Connecticut Municipal",2009,"CT",0.889,0.0825,0,0,"Mercer",1349225,1618566,-0.149,0,1,11,0.053725127,36025,12435,4604,0,0,0,0,0,778,0,2892.668287934
"Connecticut Municipal",2010,"CT",0.884,0.0825,0,0,"Mercer",1477907,1662583,0.1257,0,1,11,0.064393289,50917,13248,3962,0,0,0,0,0,3281,0,4598.195980912
"Connecticut Municipal",2011,"CT",0.883,0.0825,0,0,"Mercer",1707157,1753331,0.1787,0,1,11,0.058787048,57671,13291,3846,0,9352,710,0,0,4499,0,5253.739692712
"Connecticut Municipal",2012,"CT",0.85,0.08,0,0,"Hewitt Ennis Knupp",1686577,1828762,0.0047,0,1,11,0.072297044,53740,12592,3985,0,8537,901,0,0,5729,0,6180.240509296
"Connecticut Municipal",2013,"CT",0.875,0.08,0,0,"Hewitt Ennis Knupp",1860000,1983863,0.096,0,1,11,0.058199655,58232,16249,4968,0,7367,1126,0,0,6047,0,5470.127373795
"Connecticut Municipal",2014,"CT",0.87817,0.08,0,238116,"Hewitt Ennis Knupp",2175433,2196158.3,0.1358,0,1,11,0.065381445,56257,14677,8277,0,6051,1026,0,0,5493,0,6000.774403545
"Connecticut Municipal",2015,"CT",0.878,0.08,0,192738,"Aon Hewitt",2455178,2330421,0.0257,0,1,11,0.06832093,58803,17614,6532,0,4916,1215,0,0,5452,0,6458.51415476
"Connecticut Municipal",2016,"CT",0.861,0.08,0,332669,"Aon Hewitt",2507656,2445484.5,0.0115,0,1,11,0.06832093,59470,19982,8638,0,5323,1114,0,0,1959,0,6592.01325198
"Connecticut Municipal",2017,"CT",0.861,0.08,0,248200,"Meketa",2733784,2568538,0.1305,0,1,11,0.070599534,62290,23442,10406,0,4816,996,0,0,2892,0,7401.796343628
"Connecticut Municipal",2018,"CT",0.76732,0.07,0,956443,"Meketa",2666025,2779600,0.0614,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",2019,"CT",0.75852,0.06,0,1032590,"Meketa",2748242,2867838,0.0623,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",2020,"CT",0.76444,0.07,0,1113048,"Meketa",2748553,2951955.5,0.0203,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",2021,"CT",0.77347,0.07,0,710001,"Meketa",3367803,3154059,0.2439,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Connecticut Municipal",2022,"CT",0.742,0.07,0,1375355,"Meketa",3020028,3260486.3,-0.0775,NA,NA,NA,1,0,0,0,0,0,0,0,0,0,0,0
"Iowa Municipal Fire and Police",2001,"IA",0.99052,0.075,0,0,"BARRA Rogers Casey",1155055.9,1262325.4,-0.0526,NA,NA,NA,1,0,0,0,0,0,0,0,-1011.766,0,0,0
"Iowa Municipal Fire and Police",2002,"IA",0.93744,0.075,0,0,"Wilshire",1104502.4,1269716.3,-0.0264,NA,NA,NA,1,0,0,0,0,0,0,0,-1010.698,0,0,0
"Iowa Municipal Fire and Police",2003,"IA",0.8783,0.075,0,0,"Wilshire",1137102.6,1255190.6,0.044,NA,NA,NA,1,0,0,0,0,0,0,0,-987.421,0,0,0
"Iowa Municipal Fire and Police",2004,"IA",0.84208,0.075,0,0,"Summit",1323691.5,1272587.6,0.186,NA,NA,NA,1,0,0,0,0,0,0,0,-1095.066,0,0,0
"Iowa Municipal Fire and Police",2005,"IA",0.85417,0.075,0,0,"Summit",1469754,1367204.1,0.123,1,0,0,0,0,0,0,0,0,0,0,-1210.123,0,0,0
"Iowa Municipal Fire and Police",2006,"IA",0.88997,0.075,0,0,"Summit",1658428.3,1528572.6,0.137,1,0,0,0,0,0,0,0,0,0,0,-1259.95,0,0,0
"Iowa Municipal Fire and Police",2007,"IA",0.872,0.075,0,0,"Summit",1953613.4,1752135,0.189,1,0,0,0,0,0,0,0,0,0,0,-1367.652,0,0,0
"Iowa Municipal Fire and Police",2008,"IA",0.897,0.075,0,0,"Summit",1885734,1891172,-0.021,1,0,0,0,0,0,0,0,0,0,0,-1362.543,0,0,0
"Iowa Municipal Fire and Police",2009,"IA",0.856,0.075,0,0,"Summit",1434583.8,1897931,-0.218,1,0,0,0,0,0,0,0,0,0,0,-1499.243,0,0,0
"Iowa Municipal Fire and Police",2010,"IA",0.811,0.075,0,0,"Summit",1534412.6,1862630,0.107,1,0,0,0,0,0,0,0,0,0,0,-1503.638,0,0,0
"Iowa Municipal Fire and Police",2011,"IA",0.782,0.075,0,0,"Summit",1829405.6,1867281,0.231,1,0,0,0,0,0,0,0,0,0,0,-1587.234,0,0,0
"Iowa Municipal Fire and Police",2012,"IA",0.737,0.075,0,0,"Summit",1785228.5,1838607,0.0033,1,0,0,0,0,0,0,0,0,0,0,-1606.072,0,0,0
"Iowa Municipal Fire and Police",2013,"IA",0.739,0.075,0,553961.94,"Summit",1964266.6,1860948,0.1284,1,0,0,0,0,0,0,0,0,0,0,-1523.477,0,0,0
"Iowa Municipal Fire and Police",2014,"IA",0.778,0.075,0,362498.25,"Summit",2278457,2054844.3,0.182,1,0,0,0,0,0,0,0,0,0,0,-1553.74,0,0,0
"Iowa Municipal Fire and Police",2015,"IA",0.8085,0.075,0,469814.34,"Summit",2300816.8,2239539.3,0.031,1,0,0,0,0,0,0,0,0,0,0,-1694.014,0,0,0
"Iowa Municipal Fire and Police",2016,"IA",0.8138,0.075,0,625260.94,"Summit",2242546.5,2333944.8,0.0022,1,0,0,0,0,0,0,0,0,0,0,-1778.4,0,0,0
"Iowa Municipal Fire and Police",2017,"IA",0.814,0.075,0,586475.06,"Summit",2436896,2461161.5,0.118,1,0,0,0,0,0,0,0,0,0,0,-1806.317,0,0,0
"Iowa Municipal Fire and Police",2018,"IA",0.82,0.075,0,595403.5,"Summit",2549628,2578864,0.076,NA,NA,NA,1,0,0,0,0,0,0,0,-1820.546,0,0,0
"Iowa Municipal Fire and Police",2019,"IA",0.8104,0.075,0,655926.56,"Marquette",2613125.3,2649186.5,0.0532,NA,NA,NA,1,0,0,0,0,0,0,0,-1806.95,0,0,0
"Iowa Municipal Fire and Police",2020,"IA",0.7993,0.075,0,797600.31,"Marquette",2592748.5,2710027.5,0.0235,NA,NA,NA,1,0,0,0,0,0,0,0,-1890.765,0,0,0
"Iowa Municipal Fire and Police",2021,"IA",0.8295,0.075,0,224574.14,"Marquette",3293610.3,2918169.8,0.307,NA,NA,NA,1,0,0,0,0,0,0,0,-1899.28,0,0,0
"Iowa Municipal Fire and Police",2022,"IA",0.8443,0.075,0,561570.5,"Marquette",3090046.8,3083242.5,-0.035,NA,NA,NA,1,0,0,0,0,0,0,0,-1910.869,0,0,0
"Louisiana Municipal Police",2001,"LA",1.0112,0,0,0,"",1195712.4,1275128,-0.0335,NA,NA,NA,1,0,0,0,0,0,0,0,-743.947,0,0,0
"Louisiana Municipal Police",2002,"LA",0.859,0,0,0,"",1098224,1189426,-0.0534,NA,NA,NA,1,0,0,0,0,0,0,0,-806.266,0,0,0
"Louisiana Municipal Police",2003,"LA",0.73933,0,0,0,"",1106407.5,1076307,0.0384,NA,NA,NA,1,0,0,0,0,0,0,0,-837.261,0,0,0
"Louisiana Municipal Police",2004,"LA",0.72892,0.07,0,0,"",1229107.5,1138387,0.1287,NA,NA,NA,1,0,0,0,0,0,0,0,-826.381,0,0,0
"Louisiana Municipal Police",2005,"LA",0.79466,0.075,0,0,"",1332281.4,1233572,0.0934,1,0,0,0,0,0,0,0,0,0,0,-935.506,0,0,0
"Louisiana Municipal Police",2006,"LA",0.83097,0.075,0,0,"",1417920.5,1371982,0.0872,1,0,0,0,0,0,0,0,0,0,0,-892.225,0,0,0
"Louisiana Municipal Police",2007,"LA",0.89053,0.075,0,0,"",1631957.8,1531297.3,0.1646,1,0,0,0,0,0,0,0,0,0,0,-1063.168,0,0,0
"Louisiana Municipal Police",2008,"LA",0.86949,0.075,0,0,"",1481936,1600941.8,-0.0763,1,0,0,0,0,0,0,0,0,0,0,-1094.511,0,0,0
"Louisiana Municipal Police",2009,"LA",0.65235,0.075,0,0,"",1095572.9,1297128.4,-0.2424,1,0,0,0,0,0,0,0,0,0,0,-1223.868,0,0,0
"Louisiana Municipal Police",2010,"LA",0.59869,0.075,0,0,"",1187607.9,1247546.4,0.1237,1,0,0,0,0,0,0,0,0,0,0,-1121.651,0,0,0
"Louisiana Municipal Police",2011,"LA",0.58054,0.075,0,0,"Segal",1454503.4,1286287.6,0.2481,1,0,0,0,0,0,0,0,0,0,0,-1077.99,0,0,0
"Louisiana Municipal Police",2012,"LA",0.59752,0.075,0,0,"",1422460.8,1382503.9,-0.021,1,0,0,0,0,0,0,0,0,0,0,-1096.096,0,0,0
"Louisiana Municipal Police",2013,"LA",0.6415,0.075,0,798843.06,"",1620875.3,1539218.1,0.1081,1,0,0,0,0,0,0,0,0,0,0,-1222.084,0,0,0
"Louisiana Municipal Police",2014,"LA",0.6811,0.075,0,625608.19,"NEPC",1887019.5,1711268.3,0.184,1,0,0,0,0,0,0,0,0,0,0,-1520.751,0,0,0
"Louisiana Municipal Police",2015,"LA",0.6991,0.075,0,783395.5,"NEPC",1893077.3,1871160.5,0.013,1,0,0,0,0,0,0,0,0,0,0,-1420.583,0,0,0
"Louisiana Municipal Police",2016,"LA",0.7064,0.075,0,937281.75,"NEPC",1822858.4,1949755.9,-0.028,1,0,0,0,0,0,0,0,0,0,0,-1313.174,0,0,0
"Louisiana Municipal Police",2017,"LA",0.7139,0.07325,0,873042.31,"NEPC",2045022.3,2083240.8,0.135,1,0,0,0,0,0,0,0,0,0,0,-1297.319,0,0,0
"Louisiana Municipal Police",2018,"LA",0.7323,0.07325,0,845406.13,"NEPC",2161775.3,2202302,0.069,NA,NA,NA,1,0,0,0,0,0,0,0,-1649.952,0,0,0
"Louisiana Municipal Police",2019,"LA",0.7289,0.07125,0,908167.5,"NEPC",2224282,2283284,0.037,NA,NA,NA,1,0,0,0,0,0,0,0,-1775.215,0,0,0
"Louisiana Municipal Police",2020,"LA",0.755,0.0695,0,924233.06,"NEPC",2256741,2367621.3,0.027,NA,NA,NA,1,0,0,0,0,0,0,0,-1780.198,0,0,0
"Louisiana Municipal Police",2021,"LA",0.7778,0.0675,0,533054.69,"NEPC",2816973.8,2568079.3,0.253,NA,NA,NA,1,0,0,0,0,0,0,0,-1995.085,0,0,0
"Louisiana Municipal Police",2022,"LA",0.7714,0.0675,0,1022177.5,"NEPC",2478317.8,2660808.5,-0.103,NA,NA,NA,1,0,0,0,0,0,0,0,-2251.303,0,0,0
"Louisiana Schools",2001,"LA",1.03,0,0,0,"",1486300.5,1516236,-0.01873,NA,NA,NA,1,0,0,0,0,0,0,0,-2020.864,0,0,0
"Louisiana Schools",2002,"LA",0.906,0,0,0,"",1376997.6,1433859,-0.02372,NA,NA,NA,1,0,0,0,0,0,0,0,-2194.15,0,0,0
"Louisiana Schools",2003,"LA",0.791,0.075,0,0,"",1344190.8,1369601,0.03753,NA,NA,NA,1,0,0,0,0,0,0,0,-2404.706,0,0,0
"Louisiana Schools",2004,"LA",0.758,0.075,0,0,"",1434785.8,1381154,0.12065,NA,NA,NA,1,0,0,0,0,0,0,0,-2632.84,0,0,0
"Louisiana Schools",2005,"LA",0.753,0.075,0,0,"",1490399.4,1423207,0.08191,1,0,0,0,0,0,0,0,0,0,0,-3119.617,0,0,0
"Louisiana Schools",2006,"LA",0.791,0.075,0,0,"Segal",1504395.6,1480748,0.0974,1,0,0,0,0,0,0,0,0,0,0,-3276.641,0,0,0
"Louisiana Schools",2007,"LA",0.8,0.075,0,0,"Segal",1656629.4,1558328,0.1552,1,0,0,0,0,0,0,0,0,0,0,-3587.553,0,0,0
"Louisiana Schools",2008,"LA",0.766,0.075,0,0,"Segal",1512241.9,1578991,-0.0483,1,0,0,0,0,0,0,0,0,0,0,-4704.91,0,0,0
"Louisiana Schools",2009,"LA",0.655,0.075,0,0,"Segal",1203687.8,1410316,-0.1654,1,0,0,0,0,0,0,0,0,0,0,-4518.576,0,0,0
"Louisiana Schools",2010,"LA",0.61,0.075,0,0,"Segal",1285852.3,1350073,0.1329,1,0,0,0,0,0,0,0,0,0,0,-4380.464,0,0,0
"Louisiana Schools",2011,"LA",0.599,0.075,0,0,"Segal",1516634.6,1349830,0.2395,1,0,0,0,0,0,0,0,0,0,0,-4577.657,0,0,0
"Louisiana Schools",2012,"LA",0.616,0.075,0,0,"Segal",1497109.1,1403464,0.0246,1,0,0,0,0,0,0,0,0,0,0,-4551.356,0,0,0
"Louisiana Schools",2013,"LA",0.621,0.075,0,762849.38,"Segal",1641164.9,1492915,0.1411,1,0,0,0,0,0,0,0,0,0,0,-4405.327,0,0,0
"Louisiana Schools",2014,"LA",0.669,0.075,0,580884.38,"Segal",1857367,1631618.8,0.1716,1,0,0,0,0,0,0,0,0,0,0,-4444.879,0,0,0
"Louisiana Schools",2015,"LA",0.7071,0.07,0,634127,"Segal",1851456.1,1757432.3,0.0313,1,0,0,0,0,0,0,0,0,0,0,-4728.73,0,0,0
"Louisiana Schools",2016,"LA",0.7254,0.07125,0,754347.25,"Segal",1767810.3,1829595.6,-0.0019,1,0,0,0,0,0,0,0,0,0,0,-4620.063,0,0,0
"Louisiana Schools",2017,"LA",0.7416,0.07125,0,639927,"Segal",1922706,1900329.1,0.1437,1,0,0,0,0,0,0,0,0,0,0,-3954.563,0,0,0
"Louisiana Schools",2018,"LA",0.7459,0.07063,0,668137.38,"Segal",1946113,1949906.6,0.0662,NA,NA,NA,1,0,0,0,0,0,0,0,-4104.342,0,0,0
"Louisiana Schools",2019,"LA",0.7439,0.07,0,700061.75,"Segal",1940389.6,1964143.4,0.0517,NA,NA,NA,1,0,0,0,0,0,0,0,-3627.519,0,0,0
"Louisiana Schools",2020,"LA",0.7414,0.07,0,803456.81,"Segal",1845618.9,1963950.9,0.0027,NA,NA,NA,1,0,0,0,0,0,0,0,-3791.274,0,0,0
"Louisiana Schools",2021,"LA",0.757,0.07,0,475316.91,"Segal",2243057.3,2057868.9,0.2838,NA,NA,NA,1,0,0,0,0,0,0,0,-3720.429,0,0,0
"Louisiana Schools",2022,"LA",0.7552,0.069,0,664997.44,"Segal",2141775.8,2119805,-0.0087,NA,NA,NA,1,0,0,0,0,0,0,0,-3923.25,0,0,0
"Louisiana Parochial Employees",2001,"LA",0.9229,0,0,0,"",1332883.3,1224465.3,-0.0048,NA,NA,NA,1,0,0,0,0,0,0,0,-634.168,0,0,0
"Louisiana Parochial Employees",2002,"LA",0.925,0,0,0,"",1305000.9,1214971,-0.0058,NA,NA,NA,1,0,0,0,0,0,0,0,-721.858,0,0,0
"Louisiana Parochial Employees",2003,"LA",0.928,0,0,0,"",1515136.8,1261191,-0.02373,NA,NA,NA,1,0,0,0,0,0,0,0,-788.671,0,0,0
"Louisiana Parochial Employees",2004,"LA",0.935,0,0,0,"",1687786.6,1364795,0.1033,NA,NA,NA,1,0,0,0,0,0,0,0,-803.721,0,0,0
"Louisiana Parochial Employees",2005,"LA",0.943,0,0,0,"",1813178.8,1535417,0.06492,1,0,0,0,0,0,0,0,0,0,0,-828.116,0,0,0
"Louisiana Parochial Employees",2006,"LA",0.95,0,0,0,"",2054050.3,1718755,0.13121,1,0,0,0,0,0,0,0,0,0,0,-890.849,0,0,0
"Louisiana Parochial Employees",2007,"LA",0.969,0.075,0,0,"",2232244,2168971,0.07885,1,0,0,0,0,0,0,0,0,0,0,-966.389,0,0,0
"Louisiana Parochial Employees",2008,"LA",0.96,0.075,0,0,"",1676602.1,2079708,-0.255,1,0,0,0,0,0,0,0,0,0,0,-1053.619,0,0,0
"Louisiana Parochial Employees",2009,"LA",0.969,0.075,0,0,"",2039757,2285677,0.21755,1,0,0,0,0,0,0,0,0,0,0,-1056.27,0,0,0
"Louisiana Parochial Employees",2010,"LA",0.972,0.075,0,0,"",2386817.5,2422283,0.15236,1,0,0,0,0,0,0,0,0,0,0,-1067.392,0,0,0
"Louisiana Parochial Employees",2011,"LA",0.976,0.075,0,0,"",2396066,2517402,-0.0065,1,0,0,0,0,0,0,0,0,0,0,-1230.127,0,0,0
"Louisiana Parochial Employees",2012,"LA",0.86796,0.075,0,0,"",2780560.8,2634702,0.15614,1,0,0,0,0,0,0,0,0,0,0,-1333.464,0,0,0
"Louisiana Parochial Employees",2013,"LA",0.92502,0.0725,0,0,"",3280944.8,2976215.3,0.18158,1,0,0,0,0,0,0,0,0,0,0,-1320.161,0,0,0
"Louisiana Parochial Employees",2014,"LA",0.96851,0.0725,0,27618.564,"",3429151.8,3275866.3,0.04194,1,0,0,0,0,0,0,0,0,0,0,-1385.431,0,0,0
"Louisiana Parochial Employees",2015,"LA",0.97207,0.07,0,281033.31,"",3379696.5,3484006.5,-0.00576,1,0,0,0,0,0,0,0,0,0,0,-1462.604,0,0,0
"Louisiana Parochial Employees",2016,"LA",0.99288,0.07,0,218942.05,"",3589673,3703835.5,0.0765,1,0,0,0,0,0,0,0,0,0,0,-1562.657,0,0,0
"Louisiana Parochial Employees",2017,"LA",0.99615,0.0675,0,-86806.695,"",4154647.3,3968358.3,0.173,1,0,0,0,0,0,0,0,0,0,0,-1603.864,0,0,0
"Louisiana Parochial Employees",2018,"LA",0.96266,0.065,0,470852.41,"",3848761.3,4079726.8,-0.0567,NA,NA,NA,1,0,0,0,0,0,0,0,-1623.041,0,0,0
"Louisiana Parochial Employees",2019,"LA",0.97568,0.065,0,-2527.17,"Segal",4452681.5,4261115,0.177,NA,NA,NA,1,0,0,0,0,0,0,0,-1759.418,0,0,0
"Louisiana Parochial Employees",2020,"LA",0.98134,0.064,0,-201013.98,"",4966658.5,4594102,0.134,NA,NA,NA,1,0,0,0,0,0,0,0,-1892.599,0,0,0
"Louisiana Parochial Employees",2021,"LA",1.0348,0.064,0,-526924.5,"",5425429.5,4981580.5,0.1112,NA,NA,NA,1,0,0,0,0,0,0,0,-1830.063,0,0,0
"Louisiana Parochial Employees",2022,"LA",1.02396,0.064,0,408687.97,"",4664792.5,5108547.5,-0.1192,NA,NA,NA,1,0,0,0,0,0,0,0,-2113.304,0,0,0
"Minnesota Police and Fire",2001,"MN",1.2046,0.085,0,0,"Richards & Tierney",4185783,4472041,-0.071,NA,NA,NA,1,0,0,0,0,0,0,0,-639,0,0,0
"Minnesota Police and Fire",2002,"MN",1.2023,0.085,0,0,"Richards & Tierney",3770007,4672679,-0.08,NA,NA,NA,1,0,0,0,0,0,0,0,-647,0,0,0
"Minnesota Police and Fire",2003,"MN",1.0665,0.085,0,0,"Richards & Tierney",3708020,4683115,0.024,NA,NA,NA,1,0,0,0,0,0,0,0,-675,0,0,0
"Minnesota Police and Fire",2004,"MN",1.0116,0.085,0,0,"Richards & Tierney",4138504,4746834,0.165,NA,NA,NA,1,0,0,0,0,0,0,0,-712,0,0,0
"Minnesota Police and Fire",2005,"MN",0.9715,0.085,0,0,"Richards & Tierney",4416276,4814961,0.107,1,0,0,0,0,0,0,0,0,0,0,-703,0,0,0
"Minnesota Police and Fire",2006,"MN",0.9539,0.085,0,0,"Richards & Tierney",4802255,5017951,0.123,1,0,0,0,0,0,0,0,0,0,0,-707,0,0,0
"Minnesota Police and Fire",2007,"MN",0.917,0.085,0,0,"Richards & Tierney",5529663,5198922,0.183,1,0,0,0,0,0,0,0,0,0,0,-678,0,0,0
"Minnesota Police and Fire",2008,"MN",0.8842,0.085,0,0,"Richards & Tierney",5110824,5233015,-0.05,1,0,0,0,0,0,0,0,0,0,0,-745,0,0,0
"Minnesota Police and Fire",2009,"MN",0.8322,0.085,0,0,"Nuveen Investment Solutions",4001046,5239855,-0.188,1,0,0,0,0,0,0,0,0,0,0,-747,0,0,0
"Minnesota Police and Fire",2010,"MN",0.87,0.085,0,0,"Nuveen Investment Solutions",4453737,5188339,0.152,0,1,5,0.2620343,18898,3828,0,0,0,0,0,-753,0,0,5954.9915018
"Minnesota Police and Fire",2011,"MN",0.8289,0.085,0,0,"Callan",5317032,5274602,0.233,0,1,5,0.26477617,22335,4126,0,0,0,0,0,-762,0,0,7006.24223437
"Minnesota Police and Fire",2012,"MN",0.7831,0.08,0,0,"Callan",5772047,5797868,0.024,0,1,5,0.28178719,21863,4403,0,0,0,0,0,-855,0,0,7401.42233254
"Minnesota Police and Fire",2013,"MN",0.8123,0.08,0,1367448,"Callan",6346741,5932945,0.142,0,1,5,0.28015074,24459,4734,0,0,0,0,0,-755,0,0,8178.44055282
"Minnesota Police and Fire",2014,"MN",0.8005,0.08,0,1080041,"Callan",7273100,6525019,0.186,0,1,5,0.2789863,28998,5325,0,0,0,0,0,-798,0,0,9575.6467749
"Minnesota Police and Fire",2015,"MN",0.8364,0.08,0,1136234,"Callan",7348704,7076271,0.044,0,1,5,0.27827647,29177,5693,0,0,0,0,0,-803,0,0,9703.5005089
"Minnesota Police and Fire",2016,"MN",0.8774,0.08,0,4013174,"Callan",7098090,7385777,-0.001,0,1,5,0.27716011,26112,5794,0,0,0,0,0,-906,0,0,8843.07046966
"Minnesota Police and Fire",2017,"MN",0.8523,0.08,0,1350119,"Aon Hewitt",7918879,7840549,0.151,0,1,5,0.2745491,22520,5172,0,0,0,0,0,-992,0,0,7602.8136772
"Minnesota Police and Fire",2018,"MN",0.871,0.075,0,1065897,"Aon Hewitt",8486907,8320094,0.103,NA,NA,NA,1,0,0,0,0,0,0,0,-886,0,0,0
"Minnesota Police and Fire",2019,"MN",0.8741,0.075,0,1064601,"Aon Hewitt",8844552,8661613,0.073,NA,NA,NA,1,0,0,0,0,0,0,0,-1018,0,0,0
"Minnesota Police and Fire",2020,"MN",0.878,0.075,0,1318107,"Aon Hewitt",8973460,9036069,0.042,NA,NA,NA,1,0,0,0,0,0,0,0,-924,0,0,0
"Minnesota Police and Fire",2021,"MN",0.9201,0.075,0,771894,"Aon Hewitt",11398101,9931003,0.303,NA,NA,NA,1,0,0,0,0,0,0,0,-941,0,0,0
"Minnesota Police and Fire",2022,"MN",0.9306,0.075,0,4351605,"",10415493,10563877,-0.064,NA,NA,NA,1,0,0,0,0,0,0,0,-1634,0,0,0
"Oklahoma Police",2001,"OK",0.914,0.075,0,0,"Asset Consulting Group",1210046,1319041,-0.053,NA,NA,NA,1,0,0,0,0,0,0,0,-1350,0,0,0
"Oklahoma Police",2002,"OK",0.881,0.075,0,0,"Asset Consulting Group",1128292,1370024,-0.051,NA,NA,NA,1,0,0,0,0,0,0,0,-1680,0,0,0
"Oklahoma Police",2003,"OK",0.845,0.075,0,0,"Asset Consulting Group",1152955,1392043,0.031,NA,NA,NA,1,0,0,0,0,0,0,0,-1930,0,0,0
"Oklahoma Police",2004,"OK",0.81,0.075,0,0,"Asset Consulting Group",1288525,1399975,0.151,NA,NA,NA,1,0,0,0,0,0,0,0,-2227,0,0,0
"Oklahoma Police",2005,"OK",0.786,0.075,0,0,"Asset Consulting Group",1386113,1423834,0.088,1,0,0,0,0,0,0,0,0,0,0,-2072,0,0,0
"Oklahoma Police",2006,"OK",0.78,0.075,0,0,"Asset Consulting Group",1525043,1490208,0.109,1,0,0,0,0,0,0,0,0,0,0,-2235,0,0,0
"Oklahoma Police",2007,"OK",0.799,0.075,0,0,"Asset Consulting Group",1776388,1627476,0.175,1,0,0,0,0,0,0,0,0,0,0,-2450,0,0,0
"Oklahoma Police",2008,"OK",0.822,0.075,0,0,"Asset Consulting Group",1717820,1752169,-0.0277,1,0,0,0,0,0,0,0,0,0,0,-3004,0,0,0
